id;campaign_name;discount_rate
85bfa9e6-1862-4284-9407-e5c85ed2670a;BELANJASIK;0.094
4ee75965-cc88-4e7f-9709-3f3934e4179a;PROMOASIK;0.063
26413c31-31d9-4e47-9ca1-0b5f44d82dfa;AWALBULANCERIA;0.085
87fd3d4e-bf4f-4632-9d93-7482a4a86443;HOREDISKON;0.071
816f3c20-03af-49c8-b6f6-9c691ad395dc;ASIKMANIS;0.038
7923ce7e-5f99-42ed-850a-3547f19fbcc2;GRATISTISTIS;0.091
f951043f-a0c8-4a17-950a-181078c807fe;DISKONUHUY;0.04
fb214313-bdde-4d05-b08d-f3ee279e1086;GREATDISCOUNT;0.094
51d34760-8790-45ac-9de5-f682df79826c;PROMOYE;0.084
3615bc0d-0be4-4d8b-822b-a3989c822c40;MANTAPGAS;0.036
df6c5861-75a9-40ab-b96f-46eec51afec1;OKEGAS;0.046
ede3425a-d866-42d7-8ce0-94bbeb4233e5;PROMOGAS;0.063
9854bf98-d768-4dfa-b90b-71fc4d2016ef;SKUYLAHBELANJA;0.052
baaed94c-100d-4817-8930-fe1edc3f9213;BELANJASIK;0.035
97e858d1-20f0-46e6-b075-e35b47f58a93;PROMOASIK;0.046
be45bebf-79c1-4339-ab84-14123a1fcd95;AWALBULANCERIA;0.074
2f6eebb3-7eb8-419b-8ddc-fab362df60a8;HOREDISKON;0.087
85a8f44f-6950-4b5d-bf0a-665a67ee5e3f;ASIKMANIS;0.043
cebe45c4-1228-4020-ab27-226c7cd52300;GRATISTISTIS;0.021
bd4282ba-da84-4bbc-9e49-621caedc01fe;DISKONUHUY;0.088
3e531cc9-824f-4731-b2f1-70e2093075ee;GREATDISCOUNT;0.061
6a7cd64e-3dd8-4159-b3ff-b87b3ccddb0a;PROMOYE;0.034
2cf51a83-8de2-4a26-bb6d-a04767c0de04;MANTAPGAS;0.073
660b947c-38e8-4c77-881a-bd9577d87ed6;OKEGAS;0.028
d4ae7ae1-60fd-4a1e-a056-74556dd8eb03;PROMOGAS;0.029
5247ece6-6bca-446c-abb2-97f103fa82c0;SKUYLAHBELANJA;0.033
766f34e7-1f8a-4fa0-8251-13fc9e9c0156;BELANJASIK;0.049
a3414172-71fb-4d11-92cf-a4fd1ac2dcbd;PROMOASIK;0.08
c3ed0af4-6492-4b2e-9fce-aceb07685faf;AWALBULANCERIA;0.098
5a7aa547-506c-4bc7-9cd7-30c8386e4560;HOREDISKON;0.066
5ea28193-87f3-494f-99ce-34999734c1a3;ASIKMANIS;0.038
65bcb6d3-8494-4a3b-b821-409d64be0b1d;GRATISTISTIS;0.012
a54e5762-4b4b-4f50-9cb5-7f75ab8acf27;DISKONUHUY;0.087
9d78a5c0-47ae-49da-843f-79ffd99af8c2;GREATDISCOUNT;0.063
e1169947-e49f-4232-9377-082fbdbe22dd;PROMOYE;0.083
82665ba0-83d7-4517-92ab-fb224b1e37f8;MANTAPGAS;0.03
78897e28-70d0-493e-a0b8-6581d95e5512;OKEGAS;0.05
d4402fba-e472-4e96-9f7f-de12843a47a4;PROMOGAS;0.089
de7ea7e8-c4fa-4c28-9645-29bfd9c0612c;SKUYLAHBELANJA;0.07
43c97e59-8082-400d-abeb-f35df6023ec4;BELANJASIK;0.074
ce93fd57-4a5a-4577-ab3b-da2116f9e100;PROMOASIK;0.004
15f01fec-2e93-4804-b713-58fb1baed48f;AWALBULANCERIA;0.017
5ee40264-36b0-4024-bf71-fa87795ee36e;HOREDISKON;0.051
6ceec8b2-c9a0-42c0-8625-1d10bd5cee41;ASIKMANIS;0.014
7cdbbe7d-fc9e-4f04-aa2a-1afba07e80c4;GRATISTISTIS;0.07
109491b7-1f3d-45c2-bc76-cf4d949b8b3f;DISKONUHUY;0.05
866c567d-3eb1-4411-8ac4-982967138d6e;GREATDISCOUNT;0.03
f62db44c-c987-44f2-a689-dbf7ae267184;PROMOYE;0.074
1c665235-919b-484d-a035-032dd8eb09f5;MANTAPGAS;0.006
d64324b5-bfcb-4081-b997-707683806f1a;OKEGAS;0.08
b02c7b85-4af6-401d-a959-3e7a165aa9b7;PROMOGAS;0.044
0fde10f4-6e44-424a-b5f7-e12e7a6bd0b7;SKUYLAHBELANJA;0.008
eb86e0e0-68c0-44d7-ae38-a6e59f990600;BELANJASIK;0.037
da354d0b-2913-4360-af6e-a389915217ab;PROMOASIK;0.021
522f6cac-1165-4d6c-b394-5ba25c8f7d65;AWALBULANCERIA;0.068
4c022f68-8c26-43fd-8180-2c6107cf9098;HOREDISKON;0.044
ca891287-314f-4302-b731-eceeb5e1bfc5;ASIKMANIS;0.079
ccdc40d4-efb9-4fef-add7-3bf7dcc79470;GRATISTISTIS;0.095
ae9d0dde-893f-47ab-b6d1-7e2010a014b9;DISKONUHUY;0.084
0188f15d-e154-48ba-970d-00fa030e6819;GREATDISCOUNT;0.1
8b475755-3d2e-406d-b4a3-32c03cafecc9;PROMOYE;0.076
af0d6b3d-c83f-426c-b17a-cca0ad502b9e;MANTAPGAS;0.081
1c6263f1-ae63-4515-a30a-7f3ef99f520d;OKEGAS;0.005
a87c9d54-c6a3-4bab-94a5-30db8bb2fa23;PROMOGAS;0.086
312b0d11-87c0-4b4c-80db-cc7283f51a98;SKUYLAHBELANJA;0.016
5766905d-cc59-4523-aef9-0a638a5886b1;BELANJASIK;0.059
e7ee6d72-8941-47f9-8f76-80e26166a62a;PROMOASIK;0.02
5ca1c52b-3e67-4011-8b4b-ef652f10d3f3;AWALBULANCERIA;0.022
0b40f0e2-8bee-4ab0-a641-1eca42a829b0;HOREDISKON;0.006
faaa7d4c-8022-450b-a831-1e5195c05d61;ASIKMANIS;0.069
8ee3655d-8fbc-4238-a319-3dc9c375e956;GRATISTISTIS;0.009
32c06d2d-3c40-4fbb-a804-edebcc1866b7;DISKONUHUY;0.004
7693e815-8fc9-486d-8ade-75f5bc702748;GREATDISCOUNT;0.072
aeb89b84-6e67-4774-8884-336ee8cb3e5b;PROMOYE;0.016
2e54872d-78f8-457c-a522-59f1668a622d;MANTAPGAS;0.081
0a4bd792-c8d8-4f12-8c68-a8e07c1e2ed0;OKEGAS;0.043
fdce4c5a-7028-4d90-8535-b1f53ef38d82;PROMOGAS;0.091
1835b53a-4b80-4ca7-b215-ad2bf45da5ab;SKUYLAHBELANJA;0.069
084ebed5-d9a4-4f71-81a0-08301d3503aa;BELANJASIK;0.036
754a4082-f3a2-4efc-a96a-1f0094965f60;PROMOASIK;0.021
a673d8f6-2126-4fbb-98fe-86ea953a36f4;AWALBULANCERIA;0.059
77fd0376-0060-4e0a-bcb4-d9904c66c75c;HOREDISKON;0.033
6b2151f3-cd4a-4d02-a8e7-8436c29a1672;ASIKMANIS;0.08
5148cc34-5a39-410f-b38a-eb0cba3e1596;GRATISTISTIS;0.018
0ddf0845-747c-49d4-823c-9bf6339a8c89;DISKONUHUY;0.046
70e390da-be20-4ac0-873a-b31d212bf75b;GREATDISCOUNT;0.075
60bc7688-17c5-45f1-91ad-4272920818be;PROMOYE;0.073
f414aa1c-bc73-43f7-bb85-e88968769a9e;MANTAPGAS;0.008
7efea928-9bd7-4683-aca0-810aab9f989b;OKEGAS;0.067
ab627f41-7b47-4041-8ba1-64393e564993;PROMOGAS;0.069
caf2a512-18f1-4015-9a50-732a7d670173;SKUYLAHBELANJA;0.009
3d53492c-30e0-4c3b-b769-956ad0af612a;BELANJASIK;0.002
45d0a216-ee67-443c-9f56-60a92426fa16;PROMOASIK;0.065
a1587394-cf32-464c-91d0-168ac0f85978;AWALBULANCERIA;0.024
8c4dee08-eec0-42e5-993b-1fb07d506376;HOREDISKON;0.018
ab844688-34eb-4489-8a0b-f02bb06835fb;ASIKMANIS;0.059
d902b0ca-78b7-41d1-938f-1c72977df8dd;GRATISTISTIS;0.002
fd4cfbfc-2e77-4557-9125-b0bc14bf8508;DISKONUHUY;0.018
226bff52-7b3e-41ae-b47e-c2e31edb1c86;GREATDISCOUNT;0.035
b41a75c8-1c33-4540-87c3-bbe85427e495;PROMOYE;0.073
11a8e9f2-3abb-4b54-96e7-62ca825d7e34;MANTAPGAS;0.074
4fc4f3ac-43e6-45f7-aeb1-345b2f308494;OKEGAS;0.086
fda111a7-9854-4bb1-b64e-9959dd653d21;PROMOGAS;0.085
e2c1f1ad-194e-4dba-b6be-4ea18a47360f;SKUYLAHBELANJA;0.025
31cf26d7-2833-4c88-bb37-6147a00c6398;BELANJASIK;0.035
043000f7-a5d6-4a69-92bc-4ebdfb6ced27;PROMOASIK;0.026
9bcad733-a0ae-41bf-bbc3-e76dbf1a2f6a;AWALBULANCERIA;0.097
54e244d9-5ed4-474b-ab0c-db197009e7f1;HOREDISKON;0.081
f0636ea1-2b64-4fd2-8baf-ba12e5671772;ASIKMANIS;0.001
d2f7e0de-ed77-4586-97c9-598ee2730b62;GRATISTISTIS;0.029
e14afb1d-5c0e-48ea-ac0e-3a644140196f;DISKONUHUY;0.012
373e8fea-f8b9-4d15-b769-70c2de3ab378;GREATDISCOUNT;0.016
1d53055d-1fdb-4698-8301-786130297eb8;PROMOYE;0.001
62dd6597-4f2a-4451-b8a6-ae63b16a62e8;MANTAPGAS;0.062
f2136fc3-9966-40eb-be84-51d9e33192b5;OKEGAS;0.062
cf39a3a2-77f2-4353-ac2b-0bc1f7da005a;PROMOGAS;0.1
c31cfa2a-d393-4755-9fa6-d30f3e5d2449;SKUYLAHBELANJA;0.08
97cba0cc-9cfe-4e26-978f-08ed88c9cb63;BELANJASIK;0.013
9b192f24-4184-445b-ad1e-21d24732a8ee;PROMOASIK;0.099
fab686da-f839-4740-b962-4d6d29199892;AWALBULANCERIA;0.082
238aff42-574c-44e5-a405-8ae6f7caf83a;HOREDISKON;0.06
4b5fce90-ee95-44e8-b632-2f9546c68217;ASIKMANIS;0.013
2ee86648-c53b-44f6-bf7d-65c1228654c1;GRATISTISTIS;0.013
976b24c1-cc28-40dd-9a5d-6b589de503ad;DISKONUHUY;0.093
3f3c8b8c-9cf5-4430-afdd-033159b006a0;GREATDISCOUNT;0.08
59195b85-0fec-488c-b3e8-47046b5c2915;PROMOYE;0.051
dc4de1c7-163d-4ac8-9ca1-b653892bd3a3;MANTAPGAS;0.056
6fc1714d-412d-4adc-8bcf-4079c2195117;OKEGAS;0.058
9216b087-f841-467d-9d71-67694d638562;PROMOGAS;0.059
826fa94a-6017-4cee-b5ac-bd696caf5756;SKUYLAHBELANJA;0.046
672cbd07-0e0b-4b12-aa5d-e44e03b96ec0;BELANJASIK;0.023
f7432a5f-3ec8-4b78-ae59-ce78a5a562a3;PROMOASIK;0.049
0bc714ba-406e-411c-abbd-a84686636760;AWALBULANCERIA;0.042
42ceb469-582a-435e-9423-140066377bb6;HOREDISKON;0.011
448a101a-a8a6-45dd-8824-02b845fd3d43;ASIKMANIS;0.085
d68a534e-5aba-4624-bb9b-0e8ce60e14ed;GRATISTISTIS;0.017
8deb4978-7620-4358-8100-40ea34570562;DISKONUHUY;0.098
55621e24-b3a5-40b1-add5-909c1cd26fb6;GREATDISCOUNT;0.089
e354941b-0833-4ad6-a283-2b2ada103731;PROMOYE;0.095
ea100c11-e265-4b74-99c5-7e40b7ea3788;MANTAPGAS;0.005
c0fa2386-e3cd-4f89-9e59-cdb26df3cb83;OKEGAS;0.011
1c2535be-a483-4dba-bb33-5555494a7480;PROMOGAS;0.027
a929b44d-f7df-46a2-9ce5-fe5f38e7c58a;SKUYLAHBELANJA;0.018
7a1e7015-2495-4965-b483-2d8de76c086c;BELANJASIK;0.008
c2cd4f0e-1fab-4dee-9d2c-91cfd4697fb1;PROMOASIK;0.065
dfb10eac-db09-4483-bc55-d6507ad5a2c5;AWALBULANCERIA;0.002
72c308cd-6661-4fc0-80ef-a30a101aa5e1;HOREDISKON;0.025
a3494ce7-ec70-4168-bd1f-4cc4367ae313;ASIKMANIS;0.057
58175867-b226-44c4-b0c9-44b5d9855ba5;GRATISTISTIS;0.067
5669e1a8-bf08-49d9-a7b5-e0f00e20243c;DISKONUHUY;0.017
0a887941-a812-4e3b-9c80-03ab49fdbfd0;GREATDISCOUNT;0.029
9c9c900e-3eab-41bf-9874-94ba143462c1;PROMOYE;0.092
04d8fe9f-7f6b-4a1b-8723-6b7c773ba66f;MANTAPGAS;0.045
3f088896-1f5f-41af-a03e-ff670e084472;OKEGAS;0.095
e00de2f7-4f30-4da1-931e-763be22cb265;PROMOGAS;0.064
e1b9a19c-9ee7-4645-a47d-95073f61a805;SKUYLAHBELANJA;0.061
4b6f0f91-cf87-4188-b4ce-047a3aa48c39;BELANJASIK;0.1
a1877a5c-f218-4036-9dc4-4970a2af4877;PROMOASIK;0.091
d76a50f2-64c9-4ec9-8db4-202de697b534;AWALBULANCERIA;0.039
a484affb-4f80-4525-9191-095dd8ca9621;HOREDISKON;0.047
ad006c6b-27c5-4d2d-a79c-575ff0c4892a;ASIKMANIS;0.03
008f0bf6-60b9-458b-a277-408dd1fe98cb;GRATISTISTIS;0.008
25ae6c59-5b56-4fdb-91a2-0aa913062a34;DISKONUHUY;0.037
9353d45a-837b-488d-948e-e3e4c3d5023d;GREATDISCOUNT;0.095
518fe49f-345d-44fb-b628-61123dd4c75c;PROMOYE;0.003
c59816ab-b31c-429e-92bd-0aa78c320d33;MANTAPGAS;0.04
5c23861b-284b-413f-bb1e-f6e4b142585c;OKEGAS;0.028
80289b7d-c08b-4e4d-baaa-e73dcf70d681;PROMOGAS;0.019
de84a64a-270c-4c1a-b760-bca59f3c0fd9;SKUYLAHBELANJA;0.08
be772fdc-ce7e-4085-9d57-ba6182464ab2;BELANJASIK;0.09
38d2db72-807d-4d34-a1b3-8886e5cc850b;PROMOASIK;0.019
0d1c8f55-ed0d-4144-8fb6-a4bb7eded380;AWALBULANCERIA;0.011
d2263534-e659-4d70-87a0-a75e65200c7a;HOREDISKON;0.083
c037829a-f118-4221-97f1-67f6c30866ef;ASIKMANIS;0.095
dcf9a07f-9bd4-4bc8-b760-46c7c502f315;GRATISTISTIS;0.056
ab3c0d2f-685b-4150-977b-df1b855f8faa;DISKONUHUY;0.069
96ffea90-0b5d-42bb-bf1f-b69ab08f4741;GREATDISCOUNT;0.073
26d8cfca-c737-46ca-a618-9c493b2e9608;PROMOYE;0.018
97c1cbe8-d2da-4c85-afdc-56ea224b7c4f;MANTAPGAS;0.013
ec3314dc-c932-4135-9bde-8c45b0583a23;OKEGAS;0.084
f460c42d-1e95-4f84-9e20-c0e9682c5826;PROMOGAS;0.017
e51bf530-58d5-42f8-b61a-8ad7422015f1;SKUYLAHBELANJA;0.049
b50dbca5-a1de-4869-932b-24f57b68b7a6;BELANJASIK;0.013
a1f1f489-ce61-4134-98f8-beb0d2b6ae61;PROMOASIK;0.064
62e2ab85-2d7c-40cb-b6c4-5441afa2d733;AWALBULANCERIA;0.043
08ed1703-3ca6-45c5-a8c2-11ca5acf4337;HOREDISKON;0.006
33680d96-534d-4c6a-ad03-445c4ec953e4;ASIKMANIS;0.022
ae92215c-dffa-4962-8ce6-ca312c13134c;GRATISTISTIS;0.044
f66536dc-2aca-4ebb-83a8-6b9385cccac7;DISKONUHUY;0.037
f202f169-9eba-4ba6-a033-d010e488f400;GREATDISCOUNT;0.001
f1a0fa7d-b5a1-4324-ac72-3811fd5f878d;PROMOYE;0.058
ae1e2245-4b82-44a4-a94f-7b5826c9c681;MANTAPGAS;0.045
a42259be-38d3-48f0-8639-31ac1ef7d7a1;OKEGAS;0.05
f89a8f92-71ee-474d-9ec1-9cada4f65915;PROMOGAS;0.081
b4029210-a472-4417-b980-4103311ea1c8;SKUYLAHBELANJA;0.087
67359b17-c0f1-49ea-8d67-4de9486f32dc;BELANJASIK;0.089
2094d4a8-3060-4b07-aea7-e3d2730d41be;PROMOASIK;0.016
961d0c0c-64ed-476c-bb3d-ee49a105d2d1;AWALBULANCERIA;0.085
67cd3b4a-36fe-481a-be81-b80ecc4973b7;HOREDISKON;0.042
f222e159-1d85-4dc8-9a84-7394651a38c7;ASIKMANIS;0.018
b0200dd4-1447-4fa4-8e05-22d1cf350771;GRATISTISTIS;0.002
faa601d9-26cd-4316-a1a3-be8685e35707;DISKONUHUY;0.091
8a6ef8e1-785a-47f8-917e-c7304611de88;GREATDISCOUNT;0.069
deecec9b-5b80-48b2-a70d-2ca107d5c459;PROMOYE;0.052
5fadfca4-d6ac-4669-928a-f652fe04a829;MANTAPGAS;0.071
2be7bfa9-a730-4567-994c-a68c5f718eec;OKEGAS;0.032
9a506dd0-1873-4faf-8d00-69a5a4ea7a00;PROMOGAS;0.07
38740f1d-8c4b-4028-9a57-f938f44aa71e;SKUYLAHBELANJA;0.017
fdb1f136-3c2b-449f-a140-e870166b04b0;BELANJASIK;0.025
a2ddda1c-a030-4f07-a983-7db775056ba2;PROMOASIK;0.096
e72560d0-819f-4a64-9237-bbc8a23bf1f8;AWALBULANCERIA;0.045
a21d6477-252e-47c1-b2a6-0b3e4fc1fc73;HOREDISKON;0.068
ae821a43-ad0d-44a9-a58c-1c019367c0bd;ASIKMANIS;0.014
7cb340e3-b689-4840-9d80-d2d5f80a7b63;GRATISTISTIS;0.063
02a55b76-973b-4c7a-9fdd-a9353c0d1c91;DISKONUHUY;0.055
a584ee5e-91fb-4143-9fb8-a1739b73102c;GREATDISCOUNT;0.008
7c8fdce6-00e5-41ec-b615-751143f33e01;PROMOYE;0.001
7215b1a1-9d5b-4a74-8469-5503294daecc;MANTAPGAS;0.047
1fe36318-8ef5-49c6-bfb1-f0f3af7f045d;OKEGAS;0.084
93ee28f9-639c-4ac4-a51c-4b4e8f061c86;PROMOGAS;0.097
08fa4c15-33c6-450b-8b8f-d058311ca385;SKUYLAHBELANJA;0.022
43aaa685-9f87-4a00-9d81-51356929fe26;BELANJASIK;0.058
731aee6a-0394-4fe1-a283-433fa8cc6872;PROMOASIK;0.049
befce856-f16b-48f9-a9f0-0c56f4e5f5e8;AWALBULANCERIA;0.004
7f6e0846-0cd1-4651-818e-1d67ee8d9ed1;HOREDISKON;0.027
bae331d3-85d4-4f1f-b683-fdbf2b7d1cbe;ASIKMANIS;0.069
c610afd9-70c0-42e7-b090-b8c19e4b9f01;GRATISTISTIS;0.016
92907957-f9ef-41a7-8a80-ffd8eb83a079;DISKONUHUY;0.097
85cd6fbb-6ba5-406c-aa4e-f3fb53118633;GREATDISCOUNT;0.019
efd9d669-42d1-47af-9dfd-55eac5af12bc;PROMOYE;0.06
ecb2bcef-a020-4de9-8b45-5316e3bb401c;MANTAPGAS;0.037
c745c34d-0516-44a9-9fca-e553e5d20373;OKEGAS;0.008
b699c344-47f6-451d-aa7c-b01d334a18ef;PROMOGAS;0.038
d858dfc0-84b1-4662-a4db-427b7fa41e0e;SKUYLAHBELANJA;0.054
029dfc0c-68cf-4531-b135-47460636dc00;BELANJASIK;0.062
9d20c72f-ac8e-4992-bbf0-e6fc0d442df0;PROMOASIK;0.057
601bc7ec-24fe-4ee5-a9eb-65281e54b23e;AWALBULANCERIA;0.049
0dbe8ae6-7036-4919-9e2c-4527708cd877;HOREDISKON;0.021
8efc00e3-bb5b-473a-ac35-77d10918670b;ASIKMANIS;0.035
828823cd-68ce-4a61-b1a7-2f1580276fc1;GRATISTISTIS;0.07
fbe13860-9f11-4408-b93e-3dd2de8131d6;DISKONUHUY;0.046
fb4ea1c7-a49f-472e-bc5e-44709e3b8bf5;GREATDISCOUNT;0.078
50cb76f0-fb05-4444-aae5-18f822d55245;PROMOYE;0.008
4548a6bf-4f10-49ce-88c7-70b0bfcdb2ea;MANTAPGAS;0.094
2be9665d-0a0c-4998-bd39-4ffca19d27d8;OKEGAS;0.001
4134642d-05a7-433a-88eb-7f60bce379af;PROMOGAS;0.083
79f78f56-1caf-4a3a-9e9c-3f29f3f4a1db;SKUYLAHBELANJA;0.08
cc669728-8ee1-4f26-8948-3ba559fd766b;BELANJASIK;0.083
8d1b3483-e2f7-4c58-b1a8-deaf8e521eb9;PROMOASIK;0.077
64fb53e2-8ddd-4d21-a4a9-38c03340f647;AWALBULANCERIA;0.056
26009642-17c1-4500-b8b7-c831382be2d0;HOREDISKON;0.043
4a2b9f50-6300-48ba-8bf0-6b09c00a4b85;ASIKMANIS;0.031
5075f3ee-8252-4e45-8bcb-e986949314ad;GRATISTISTIS;0.031
00d390bf-5f23-4c0f-8dc9-4ab062a0c08b;DISKONUHUY;0.019
8bc89477-a306-4fd0-a213-2cde5566eb82;GREATDISCOUNT;0.084
66549721-ec8b-4156-9d49-b055c0b4087b;PROMOYE;0.046
5c449550-cc2f-4387-ba0c-2eeb7112c5b5;MANTAPGAS;0.022
da2607c4-4065-437b-80e6-e8068ff693f8;OKEGAS;0.009
57197c86-084d-47c2-9a78-cbaca211364c;PROMOGAS;0.073
832ba2c8-b8a1-49b1-a656-9bdb8c5360ee;SKUYLAHBELANJA;0.003
7b7c712d-4a0e-478f-bd9a-a505428bcbdc;BELANJASIK;0.035
eed553bf-7d86-41c3-a48e-191efea40976;PROMOASIK;0.041
4386a34b-9b85-4d64-a0d6-5f8f452a617f;AWALBULANCERIA;0.07
047d45e0-63ad-4bbd-a69a-2130a7efb6d1;HOREDISKON;0.034
5fdd192a-9d83-46d1-888f-e96ee592647e;ASIKMANIS;0.026
a06cdbda-dbd9-4c66-acc6-7b7a66d84ee5;GRATISTISTIS;0.08
1769dabe-3ca0-4de2-8e9b-ae5834439ed8;DISKONUHUY;0.057
17ac8767-400a-4bc9-b73a-fc486a4114bc;GREATDISCOUNT;0.096
d7dbd671-11b5-4712-b84a-39cef396eb9a;PROMOYE;0.089
7d3ae832-d14b-48de-8c0b-b4a6cb9b95d1;MANTAPGAS;0.076
ef708009-3194-48c7-9309-457a66129c63;OKEGAS;0.077
de028687-fe63-4e6f-a924-9fbffbf69f3b;PROMOGAS;0.05
4f5c032e-24dd-4491-a55b-bd96d0b9b3d4;SKUYLAHBELANJA;0.015
9f04f6ac-888f-4d18-b722-cb6b792a7a95;BELANJASIK;0.014
37465ee5-a6d0-45fd-b692-c3735179ef98;PROMOASIK;0.045
33b3fde8-001d-4247-892b-da2cedd554df;AWALBULANCERIA;0.081
e3df02ae-97e0-492f-9ad4-cce57c1805ed;HOREDISKON;0.036
d75750d3-e1f3-4561-b6c4-216dcc93f013;ASIKMANIS;0.038
62f27286-f468-4a3e-b7f8-f94e3871004c;GRATISTISTIS;0.099
e3ab5cc6-113c-42f5-81d4-b0ecbdbc8ece;DISKONUHUY;0.028
062ec619-4eea-4155-b521-e562cb1846ca;GREATDISCOUNT;0.044
43c950c9-2454-4b64-af28-61fc21b280b9;PROMOYE;0.053
1eba0df3-acc7-4b6b-b65c-59de58a5217c;MANTAPGAS;0.021
82e9b149-d412-4e24-8ab6-687c14959e48;OKEGAS;0.087
65bf2778-8489-4325-8688-25c9b52d9167;PROMOGAS;0.099
5c6daa4b-86be-41a3-b790-de369b4b1071;SKUYLAHBELANJA;0.025
c15b71b8-9cea-41c8-8113-a7d94c137679;BELANJASIK;0.094
ca8f008b-0564-4e4d-a51d-f73f7b670c8a;PROMOASIK;0.093
925117e6-42b8-4a7e-8d9f-a2e286509f9a;AWALBULANCERIA;0.053
701cb592-2ed0-450e-9491-56fe07aaacb9;HOREDISKON;0.061
f13777c5-5c52-41e4-806a-1a48170b8166;ASIKMANIS;0.084
86ab1ff5-df1e-449a-80e0-c1711a36d8ea;GRATISTISTIS;0.005
63699a3c-da3f-45c5-8d45-2d36e8c2241d;DISKONUHUY;0.04
44a84356-e635-454b-98d6-e2cf56c8725b;GREATDISCOUNT;0.004
5c8fd93e-2755-4732-84f5-9d8301b86f1d;PROMOYE;0.035
5dffa8cb-f4f8-4a9c-a205-882c2cdda8a1;MANTAPGAS;0.065
3dc4ec67-e2a4-4b3e-a519-39a4aaeb18c8;OKEGAS;0.004
f19d56e7-a72a-4f20-8cde-50641c09aa88;PROMOGAS;0.013
d4a8d56e-b9f9-4657-b158-97a9de494593;SKUYLAHBELANJA;0.02
0e550963-f390-4ef5-9345-2b18d955cd01;BELANJASIK;0.097
7cd8c081-335b-4ae8-9fd7-7a5ef3818595;PROMOASIK;0.001
dbe417ce-63d5-4eb8-ba90-dc8b4af44cb1;AWALBULANCERIA;0.049
82bb92c2-dd5c-480a-8b8b-2a402360bdb1;HOREDISKON;0.023
3281a5e2-f98b-48b4-aeba-a32295717927;ASIKMANIS;0.07
01dd7ca7-8664-451b-bf16-57644325783f;GRATISTISTIS;0.041
ad98ece0-4235-4d2a-8544-7a1864776247;DISKONUHUY;0.018
e52df178-a9ed-4d81-a4c7-af7889a2439b;GREATDISCOUNT;0.035
4f10a42f-a280-4307-b7d8-d1cc7fecfc82;PROMOYE;0.038
e074c8b0-4916-411b-90ab-2777e2a43c15;MANTAPGAS;0.074
956826fe-899b-4f52-a472-7d4720350224;OKEGAS;0.086
8a1b190b-1db3-4d25-bfc9-0c4f71c1c259;PROMOGAS;0.041
262af5a5-e64c-450b-8a11-d2b81d4b53b5;SKUYLAHBELANJA;0.034
70f2b0c4-681b-4f75-bfb0-d96022bb3266;BELANJASIK;0.044
4ddaafcf-1163-4c04-8ed1-d6c3675ff4c8;PROMOASIK;0.006
633b9137-50f1-45f8-b242-fe2a2bf57ea2;AWALBULANCERIA;0.092
329a758f-66f2-49f9-a684-b11959557887;HOREDISKON;0.045
cb764f47-a659-4a50-9414-156fa2b03eb8;ASIKMANIS;0.069
5dd4559a-6438-4850-bb98-0be23528f2dc;GRATISTISTIS;0.064
3c9bbc18-9aa9-4617-bc31-d9a7a83ee551;DISKONUHUY;0.094
0ec8cdea-c498-491a-8c5f-e5f5fb2686e2;GREATDISCOUNT;0.009
97cc1bf6-fd63-46cc-9bd6-f9a187167079;PROMOYE;0.011
6f0ca37a-7487-4068-8fdf-39ce1b95a70d;MANTAPGAS;0.019
25b73f11-8078-497b-9fde-9ca74aa35ea2;OKEGAS;0.087
37dba44b-deef-41f7-a685-bdea058346e5;PROMOGAS;0.034
51c52534-0c63-4f7d-93b4-5a9abba710c1;SKUYLAHBELANJA;0.096
ba6e2f08-0fca-4b44-9ddf-e662f0184f90;BELANJASIK;0.072
94c31f29-7e75-46c1-8a71-deff67a0dc6a;PROMOASIK;0.088
e3eb8243-90d1-4f43-809d-a47572dc4e85;AWALBULANCERIA;0.007
c1b4bb42-1400-4f0a-8365-19254afe514a;HOREDISKON;0.053
15dbaf2c-5b49-415e-8404-8e1e2dbee98e;ASIKMANIS;0.021
968753f6-3d87-4d5d-acee-ad5cbc772f9a;GRATISTISTIS;0.072
f98d5d33-ede5-42e5-a986-2211f12e75c2;DISKONUHUY;0.006
28567dc0-91fb-4fc0-8738-8b29cc20ec8f;GREATDISCOUNT;0.033
043b3082-0e92-4b95-a1c3-b93a194fc574;PROMOYE;0.07
683d0111-4567-4b78-85d7-d5d6137e232b;MANTAPGAS;0.049
7a211575-a24c-453c-83e7-d2c81a9590d4;OKEGAS;0.031
91f68914-b596-449b-a0c6-7d25ef725fcd;PROMOGAS;0.051
ec4426da-1bed-4547-b24d-ab3c8452e56a;SKUYLAHBELANJA;0.017
9df29247-2677-41ec-a697-2f899780f3b0;BELANJASIK;0.086
efc74ed0-1b22-41d2-acb3-bab08f70415e;PROMOASIK;0.087
2aef2a7f-fa6e-4d30-9fbc-7b8f114dcdf2;AWALBULANCERIA;0.072
df84b99a-696e-4e21-b6b6-d33fe51ef87a;HOREDISKON;0.05
f8574642-7b44-4715-bd5a-2a56158a659d;ASIKMANIS;0.057
4c29ee80-34ec-4c40-a979-2558a33a43c9;GRATISTISTIS;0.078
13a62b13-3fbd-43b9-a6c8-6e8d74db5d31;DISKONUHUY;0.013
ade8e89a-5928-42e7-b722-87741b42506e;GREATDISCOUNT;0.027
ee03794d-8adb-4d31-973f-b53acf02666c;PROMOYE;0.001
