id;revenue;payment_method;bank_code
1ae1689e-ed9c-4b7a-b653-b362c43d37e8;412160;MANUAL_TRANSFER;MANDIRI
504250a2-d69d-438d-9e52-44c5e9265cf7;186995;MANUAL_TRANSFER;BRI
c43d6298-f7e4-4c6f-9a07-95416fdb1621;478358;MANUAL_TRANSFER;BNI
49d10987-0de8-4010-9b1f-13c52952aac9;222978;MANUAL_TRANSFER;BNI
b5899c71-2de8-4764-a68d-207b72efb329;191963;MANUAL_TRANSFER;BRI
45a4be59-1aca-4cc6-8115-90b787f02019;233582;PAYLATER;JULO
f88ebb0b-c670-4a44-9988-bec8cd56b67c;437307;BALANCE;BALANCE
c0451a4c-8a79-4d25-b8b8-c2b14a595c09;437236;VIRTUAL_ACCOUNT;BNI
91eaf5ea-8cfb-4d3e-b60c-b7b7c379f2fe;327904;MANUAL_TRANSFER;BRI
c7e6f73c-e5a5-4a95-8724-9fde2a095e6a;200041;VIRTUAL_ACCOUNT;MANDIRI
351c50dc-4391-455c-9dc2-1ba99c9e394e;404112;MANUAL_TRANSFER;BCA
838266ac-1235-4b2d-8a60-75f8d6aa38df;321696;GOPAY;GOPAY
ac86b187-7d57-49b3-8ab6-8ddb3e67a0b8;265544;PAYLATER;KREDIVO
fe283f3d-b1b1-42a7-85d9-a40803a3ba5e;341550;BALANCE;BALANCE
95367a32-0ac4-4a28-8e28-b9f94d580404;219984;GOPAY;GOPAY
3c2ee0a9-34a8-4a2a-95d1-7cc1003c1cc4;380320;PAYLATER;JULO
765934d1-5a55-4f0a-ab37-13dc6b8094f4;322419;BALANCE;BALANCE
e733d9fa-329d-4cd4-9611-309848c1ea1d;415435;PAYLATER;KREDIVO
6ca58789-b195-4b27-8dc2-a7c3b450cffd;264891;BALANCE;BALANCE
7b503775-91f9-41bd-a5e2-d91f59bd017a;342712;VIRTUAL_ACCOUNT;BCA
ebfba239-3ebb-4d06-ae20-1b5a151c7ae9;414328;MANUAL_TRANSFER;MANDIRI
9656d0c0-a12d-487d-9d93-32a0540784d6;183363;VIRTUAL_ACCOUNT;BRI
d496eb01-6669-46c7-8df4-7edada4d457b;403998;MANUAL_TRANSFER;MANDIRI
6aac969e-8849-4ba0-8c4c-07fad15d64ca;357174;MANUAL_TRANSFER;BRI
2f21b588-1f1d-4a38-8390-b32b44567b87;410722;MANUAL_TRANSFER;BNI
442bce04-aa63-448f-ad17-e1a98bc524a8;191355;MANUAL_TRANSFER;BNI
63bf3885-af1a-4af3-873c-9d828218f1da;100984;MANUAL_TRANSFER;BRI
ef9ca4d1-9147-4a78-a2e0-1332989b2d1d;167086;PAYLATER;JULO
a83b98d6-2d39-44f4-b6bc-cb3e5038ccd3;124400;BALANCE;BALANCE
9505345e-d5e7-434e-8c9e-ca4d804c29ef;489122;VIRTUAL_ACCOUNT;BNI
88d4c30e-b7b6-4ebf-99d8-7bf74b039840;213758;MANUAL_TRANSFER;BRI
54b645e2-6a41-4011-8b68-7521c14c053b;455132;VIRTUAL_ACCOUNT;MANDIRI
cd20ca0f-11ab-49ba-93a3-6253568d4516;376750;MANUAL_TRANSFER;BCA
606c8c42-a3d4-4e71-836f-decba5b4d4e7;263839;GOPAY;GOPAY
fa574723-51dd-4126-8881-fcba059f8658;489199;PAYLATER;KREDIVO
3f56b3ee-79c8-48a2-bcac-7cfb66eb5d10;384419;BALANCE;BALANCE
74505d3f-fd1a-47bc-93e1-600079a8205e;275694;GOPAY;GOPAY
73e94260-ff20-4302-a7f3-0e8d05efbfd7;243233;PAYLATER;JULO
45670c31-8e95-4bab-90e6-6f8743f24cb4;465582;BALANCE;BALANCE
f0113a13-3b01-4780-a2b4-1effc39442bf;310639;PAYLATER;KREDIVO
240691eb-3d54-4fde-abe5-2f8efb7a5c0d;414164;BALANCE;BALANCE
9e2f35ce-c66c-478c-9689-450d27ed2b2d;208172;VIRTUAL_ACCOUNT;BCA
557c20d4-4cc1-4fb9-a20e-d201abaa070e;195656;MANUAL_TRANSFER;MANDIRI
c547c4fe-4cca-446c-a0b6-87d1542dd2c9;348012;VIRTUAL_ACCOUNT;BRI
02d00da9-e80f-4b2e-8ff5-820fe5eda8bb;164852;MANUAL_TRANSFER;MANDIRI
dd2954ec-78c6-41b1-bd5c-f206738e3e41;273890;MANUAL_TRANSFER;BRI
ef9418f3-9b81-49fe-b336-50ae710ee534;490785;MANUAL_TRANSFER;BNI
5a342bf5-74fa-478d-af27-224e92b348bf;313235;MANUAL_TRANSFER;BNI
aa60be00-e044-4d91-8c93-81d4ae82b46f;168455;MANUAL_TRANSFER;BRI
acff3c4d-8d88-43a0-8818-b942d5675eb1;203130;PAYLATER;JULO
99c82a06-5a8c-4055-b708-2302a737d9a8;425868;BALANCE;BALANCE
1ebcc138-4426-4809-a846-826a7586cf62;330621;VIRTUAL_ACCOUNT;BNI
a2f95e6a-c0d7-4ce9-be4c-b418bfa4a32a;384657;MANUAL_TRANSFER;BRI
d89863ac-a35b-457e-b6d6-d44f960d8085;228157;VIRTUAL_ACCOUNT;MANDIRI
dc00f757-a7ea-42cc-973c-91cc85bb6781;225811;MANUAL_TRANSFER;BCA
6247c714-4533-4853-9a56-6472d15a5945;104698;GOPAY;GOPAY
3fce9fc4-cfd6-4676-afdf-8fb85a97f613;222261;PAYLATER;KREDIVO
c51d1ed1-2e72-486d-ab4f-b01b3a38d775;332038;BALANCE;BALANCE
b92bcfbe-3153-45bd-ad99-a6c2e9b7087e;423230;GOPAY;GOPAY
834e36be-8d4e-4155-ab74-a6332e7accc2;225661;PAYLATER;JULO
54e9edce-53ea-487e-afc5-1479a0452d2d;288731;BALANCE;BALANCE
40dd2cf2-ac47-409f-bbad-6195836bf251;103968;PAYLATER;KREDIVO
d56f8501-a126-4ece-840c-08c9a67a9b9e;343024;BALANCE;BALANCE
9b6a16fa-f3ee-4aab-a04a-bb6717ab13cf;132358;VIRTUAL_ACCOUNT;BCA
811d382b-0c00-4274-86b7-40837de46c9c;169835;MANUAL_TRANSFER;MANDIRI
190adce6-9fa0-48d7-bab8-75ce577de340;342200;VIRTUAL_ACCOUNT;BRI
2bd9b80f-0b37-46d4-abed-e90c32ae770b;208365;MANUAL_TRANSFER;MANDIRI
00694eef-c326-46d0-82d7-6b237e4c9c20;400906;MANUAL_TRANSFER;BRI
3bf2ef8a-cb9d-4c57-8a0b-dd422e6cd1c0;389259;MANUAL_TRANSFER;BNI
be5b1365-055a-4064-8ce6-1f23efa988af;440393;MANUAL_TRANSFER;BNI
3fc15e6f-0a12-4fe7-bd13-02a3ab76ca6e;195396;MANUAL_TRANSFER;BRI
4c915cf5-6a6a-4c60-9435-b47614beeecf;451752;PAYLATER;JULO
3e6b5741-1e88-4e6a-9a30-f7e821b40459;490782;BALANCE;BALANCE
601426b6-a005-44b2-8aaf-23e373afa041;350739;VIRTUAL_ACCOUNT;BNI
9ccc8945-b2b5-40c6-ab14-0faecb0ce7d9;498592;MANUAL_TRANSFER;BRI
41d40ac8-b680-4136-8c24-6c8f940845d3;333974;VIRTUAL_ACCOUNT;MANDIRI
724a5aef-0bc4-4214-836d-02ee6a6f09ed;368444;MANUAL_TRANSFER;BCA
fdc4465e-f654-43e7-96e0-8101e13ed61e;359383;GOPAY;GOPAY
e5b8d9cf-146e-412b-844f-036329699f61;173998;PAYLATER;KREDIVO
849d3af3-a676-48e5-8c80-ac88eefae903;185225;BALANCE;BALANCE
1119ed12-12cf-4536-b78b-e75cd7fb7efd;322884;GOPAY;GOPAY
6cf57219-0163-4465-aca7-f3d930d6a687;188808;PAYLATER;JULO
e85b7829-5b92-4a25-b547-e248d53eaf39;425274;BALANCE;BALANCE
7edd59f0-6eea-4e58-a741-2b95704508bb;138916;PAYLATER;KREDIVO
9368596b-7ead-42b4-8f7d-8e87d3f8fda5;329926;BALANCE;BALANCE
9c318421-eaf4-45c8-8706-a31c0a662920;128556;VIRTUAL_ACCOUNT;BCA
b04b252b-d67d-4ac9-a3f2-7789ab280113;220115;MANUAL_TRANSFER;MANDIRI
9dd28945-d1b4-4310-bd3d-6fa3a267e6c6;325191;VIRTUAL_ACCOUNT;BRI
3a79c885-d1c5-41e9-bac0-452ce074b2ff;227387;MANUAL_TRANSFER;MANDIRI
94aa99ad-c145-49d5-a625-f3b0e83bfc40;344945;MANUAL_TRANSFER;BRI
35bd1127-cdd1-4071-93b1-edad9e0cf77c;177416;MANUAL_TRANSFER;BNI
0e3420bd-e98c-4d39-a8d9-3d66666cb3d9;345493;MANUAL_TRANSFER;BNI
68552e8b-1c35-419b-87b1-ea0e5ae7e554;201000;MANUAL_TRANSFER;BRI
c298d491-e238-478a-ad52-7b6c50fb59bd;360237;PAYLATER;JULO
85ab8443-6340-40c0-9051-4360cbe186bb;425104;BALANCE;BALANCE
ca9e5918-4daa-4deb-b2b8-2ef4bb11cdb4;422835;VIRTUAL_ACCOUNT;BNI
c1bbcd52-2464-46fb-b261-03ff109d98e2;345997;MANUAL_TRANSFER;BRI
2fd4ef3b-ba3b-4c1c-ba55-7eb1a54b683f;232396;VIRTUAL_ACCOUNT;MANDIRI
8d9e9a9e-b455-4d93-b819-27f2fe62ff1f;416879;MANUAL_TRANSFER;BCA
25316b37-2c9d-4319-aebd-907834c0170b;423897;GOPAY;GOPAY
0e290acb-4dd2-43b7-a5b3-59770ef5ee20;389571;PAYLATER;KREDIVO
de72a8bd-b239-4dc9-b7f8-a06386e6b2c9;292833;BALANCE;BALANCE
543d7025-dabf-4c8a-b3a7-a174e9f5733f;320470;GOPAY;GOPAY
673ee707-85d1-4fa7-b960-14bfdb17b16e;369457;PAYLATER;JULO
0b57a5c1-cf57-4e74-a025-285076a1670d;484178;BALANCE;BALANCE
8faaffd0-f0ee-47cc-8d1c-11d0e153e71e;385275;PAYLATER;KREDIVO
606d0b9e-4ba4-41f2-8a02-f0c0bc81b9d3;350121;BALANCE;BALANCE
a426869a-c96c-4fde-8ee5-eb5273a6475d;214711;VIRTUAL_ACCOUNT;BCA
bc288581-f0ac-45b0-8299-1656bcbc5cca;179412;MANUAL_TRANSFER;MANDIRI
731b6b48-464f-47d0-95db-73b2ab699f7f;431794;VIRTUAL_ACCOUNT;BRI
f849e331-0d83-4547-9e32-afa5630d9b4f;387098;MANUAL_TRANSFER;MANDIRI
f9297d6d-a627-4bb5-9a42-48baeb7e27b4;437942;MANUAL_TRANSFER;BRI
bf831913-513c-4514-8f6f-cbab3646f7b5;344840;MANUAL_TRANSFER;BNI
b7b863f4-1795-411e-b81e-b8f59ae07ab2;164864;MANUAL_TRANSFER;BNI
43bb3afd-450c-4c8f-a3c9-772e894e7997;106842;MANUAL_TRANSFER;BRI
add47858-84e0-48ab-99de-726dc6f453dc;232471;PAYLATER;JULO
6cfdc54a-82a7-43eb-a165-006c42e54b7d;358681;BALANCE;BALANCE
b04889b0-789e-436f-9bf0-9359ca2fb584;423086;VIRTUAL_ACCOUNT;BNI
1e0bbf5f-2db9-4031-b39d-c57a1b0b4683;404449;MANUAL_TRANSFER;BRI
b5015e4c-dccc-4d47-9676-e4a4f573c5e3;127269;VIRTUAL_ACCOUNT;MANDIRI
b6e3ad5b-e91a-467e-b594-40af172938b9;275043;MANUAL_TRANSFER;BCA
44084e1d-a363-4c8b-8d8a-e067b7d21ed7;399435;GOPAY;GOPAY
9000c45b-3952-47d1-998c-b3204100206e;106174;PAYLATER;KREDIVO
8a22a569-8b42-4572-b4c2-a648e2431ef2;387485;BALANCE;BALANCE
81072a31-ff11-4f68-8554-296b156f2065;382336;GOPAY;GOPAY
ea862fe4-b38a-465f-be63-33cf9d854eda;328912;PAYLATER;JULO
f53151f1-c3c0-40b2-a680-96b50220113f;349545;BALANCE;BALANCE
5ad2aa1b-d6fe-495f-9ab9-59cbacf68cd6;430068;PAYLATER;KREDIVO
5e1a185c-9ad4-4c94-b383-bedf66b19b9a;218805;BALANCE;BALANCE
f9222d12-97c2-4b97-af8c-90d2d5519ba1;211242;VIRTUAL_ACCOUNT;BCA
5f0fd6dc-94e2-4132-a670-07f4e35775f9;471428;MANUAL_TRANSFER;MANDIRI
038baa09-a82a-4523-8c3a-d12c37ff8554;243766;VIRTUAL_ACCOUNT;BRI
3c73d15f-cde4-4d87-a919-0ebb58dafe3a;198322;MANUAL_TRANSFER;MANDIRI
c8cc683c-48cd-48ea-805c-fbdcb28531c7;168505;MANUAL_TRANSFER;BRI
035af0b4-ba40-4461-a970-352f6ee36b75;143816;MANUAL_TRANSFER;BNI
801154dd-4e49-4671-bd84-e1b65bdb4c9c;199560;MANUAL_TRANSFER;BNI
ea699239-1459-4183-803a-63f3b1a11acc;336829;MANUAL_TRANSFER;BRI
9cb3c4f9-fa5e-4306-9f78-bbeb365868e2;188163;PAYLATER;JULO
ff1c8642-5c3e-40a1-83c5-d7e5a7a7ccf9;357061;BALANCE;BALANCE
88e145cf-71f7-41d3-a67d-f8eb3a4184b1;295488;VIRTUAL_ACCOUNT;BNI
7cef29ce-4c0d-49fa-ba6b-05c19fe40013;456853;MANUAL_TRANSFER;BRI
ae1ac57f-12d2-44fc-aeb7-8dbab9a90912;325834;VIRTUAL_ACCOUNT;MANDIRI
0ec8a802-c56a-4ab4-ab30-7bf1559d327f;160160;MANUAL_TRANSFER;BCA
ef0ab268-8f91-467c-985e-be1dfc8a50ab;121123;GOPAY;GOPAY
be8e7b8e-adfe-4450-92c6-ad5ec6f76add;128748;PAYLATER;KREDIVO
beb003eb-6a14-48b4-b1ce-857ec3ad0dc0;422219;BALANCE;BALANCE
79558e11-93ab-418c-ad8a-2d2bcf393f80;192685;GOPAY;GOPAY
6682747a-1261-4ca9-9e68-9e876efe39e0;212817;PAYLATER;JULO
d469d043-cccc-4bdf-a258-ec07d3bbc09f;205429;BALANCE;BALANCE
5a109a6e-f7a0-41a9-a7a8-8aa628231172;208265;PAYLATER;KREDIVO
131e862a-e2d1-445c-911f-f03aa3cb6aaa;168558;BALANCE;BALANCE
462b5041-0217-4ccf-abd2-678ffd3e397e;409797;VIRTUAL_ACCOUNT;BCA
e5b92856-6456-4dc2-bde0-6a7a5982be55;486890;MANUAL_TRANSFER;MANDIRI
0180faa8-7415-4115-a736-e3220ffa3767;148249;VIRTUAL_ACCOUNT;BRI
f5d7cf6f-b5ba-4313-bea1-f5350e4cce14;416411;MANUAL_TRANSFER;MANDIRI
7cc3f11e-2974-4c6f-918c-d9f98c037563;380266;MANUAL_TRANSFER;BRI
829d3180-c716-4544-81be-5de22329b38e;396827;MANUAL_TRANSFER;BNI
26bdde9a-8cef-4fe8-bed9-04ed272647e0;111119;MANUAL_TRANSFER;BNI
cab50a88-dad9-4afb-ab67-b8acff9f8833;451403;MANUAL_TRANSFER;BRI
ddef92ec-1f38-4df1-ab8c-ff3f515846da;106119;PAYLATER;JULO
1b254c6c-2af1-4db6-aa4f-aa994e53130c;297454;BALANCE;BALANCE
0d58cee4-79b9-4bdf-89d8-8908dd1c6ef2;489145;VIRTUAL_ACCOUNT;BNI
67fde29a-b118-46bc-9e83-58ebbc9f1d1a;109616;MANUAL_TRANSFER;BRI
5d6f609e-1eab-4545-87c4-3e5ed1b43dee;359532;VIRTUAL_ACCOUNT;MANDIRI
a40afe7c-334c-4608-910a-d3010985c8e4;123775;MANUAL_TRANSFER;BCA
a4498436-f378-4ead-a711-91a369fcff4a;320544;GOPAY;GOPAY
4f4a5e7a-d2ef-4931-84f7-129547e46b2e;324892;PAYLATER;KREDIVO
e5d5db8f-501f-4411-aa70-088264f9c1e8;320848;BALANCE;BALANCE
efbf6130-2735-4928-8a76-d3d6ad626c51;273461;GOPAY;GOPAY
04786fd7-9f59-444e-8aba-c79483643715;381416;PAYLATER;JULO
e6d2ed26-ff11-4837-8777-a3d14193ef1c;134326;BALANCE;BALANCE
a1865b78-d106-4df1-8f4b-664a294c3d40;293856;PAYLATER;KREDIVO
850fc9bc-5bfe-4621-a027-b8fdce186f94;402509;BALANCE;BALANCE
34d2acf8-ca61-4e2d-9552-37d5acd5fadd;372896;VIRTUAL_ACCOUNT;BCA
e64cae80-96cf-481a-aeca-eda7ac949179;290160;MANUAL_TRANSFER;MANDIRI
eb249331-c57f-464e-8572-632e146bb563;300981;VIRTUAL_ACCOUNT;BRI
ed3a375b-a9ee-46ee-9152-d313eb0dc5e3;268932;MANUAL_TRANSFER;MANDIRI
51cdba01-2836-4d7e-9596-a117547b161a;335591;MANUAL_TRANSFER;BRI
fddcf914-d833-4452-be91-f02acae1c234;473717;MANUAL_TRANSFER;BNI
88613832-22f5-44ca-aa46-3338a2bab46a;377548;MANUAL_TRANSFER;BNI
9c7e45cf-f1f7-42ec-8323-2438fcca33f1;427380;MANUAL_TRANSFER;BRI
88eefff1-fede-468f-b697-9347be4e8b23;114639;PAYLATER;JULO
9c0465a9-d82b-4655-bf81-5502dab0acad;412558;BALANCE;BALANCE
6aeffdac-8536-4c27-b02f-579d80c9849f;330997;VIRTUAL_ACCOUNT;BNI
3f11935f-31ef-4d76-9aef-1f4c7600293f;333689;MANUAL_TRANSFER;BRI
9b4bd5f6-8f0a-4a36-b502-c0122e3a4e4e;329348;VIRTUAL_ACCOUNT;MANDIRI
94bc9363-810e-4fab-bf76-eb31b9d57a24;396936;MANUAL_TRANSFER;BCA
580225f7-0b11-4aa8-b977-ba8473800926;217050;GOPAY;GOPAY
b804edd0-04d1-458f-86cd-e2a28604df6e;483820;PAYLATER;KREDIVO
d34d1a88-6893-4b40-b8b6-cac6ba70b20d;453085;BALANCE;BALANCE
a04f47e5-f876-48d4-876a-c576e35ff58f;412617;GOPAY;GOPAY
b45c2b05-ac7f-48c8-9242-66c40e8ac6e8;426946;PAYLATER;JULO
c4f77b91-2517-4c08-969b-85294a0f63cb;469313;BALANCE;BALANCE
708d2220-785c-4944-a145-aa7440e9e853;303896;PAYLATER;KREDIVO
177db182-37a2-4926-b90e-484db485e662;499749;BALANCE;BALANCE
920567b8-406c-410e-884b-d4f74a2e6864;356183;VIRTUAL_ACCOUNT;BCA
43c2a82d-5e58-4333-b0a9-717be2277f3a;410234;MANUAL_TRANSFER;MANDIRI
10766222-b72f-4bce-b633-b89593ba01e9;499869;VIRTUAL_ACCOUNT;BRI
cf160cb4-c233-4eb9-8888-2e01426d6563;296693;MANUAL_TRANSFER;MANDIRI
f90206c2-2344-44a7-ae1d-0ad0b18c2816;233806;MANUAL_TRANSFER;BRI
77bfb821-87cf-4245-a740-f028f5294e0d;410453;MANUAL_TRANSFER;BNI
e69279b6-1aba-46a7-9fe2-60787d696fea;478254;MANUAL_TRANSFER;BNI
4454991c-70ee-45d9-a5b7-d3d826c50b2e;362334;MANUAL_TRANSFER;BRI
fff3ece4-7388-472d-8578-f2bf084d2b71;111904;PAYLATER;JULO
6bde5dbb-62d5-4f70-8360-db275c97e98e;136723;BALANCE;BALANCE
b0430854-42e7-40f8-8b4f-ca24da02b332;327918;VIRTUAL_ACCOUNT;BNI
3084c5aa-2a43-4a95-b750-f703860083d7;259951;MANUAL_TRANSFER;BRI
eff98436-8bf8-4057-8ad1-53f051fcaef2;390655;VIRTUAL_ACCOUNT;MANDIRI
c6f6342d-2768-4f99-981f-b0aec7790838;167487;MANUAL_TRANSFER;BCA
90e797a6-cea7-40ee-aee2-e5351abf466e;125974;GOPAY;GOPAY
255c196d-0791-493d-9b40-b1ff3c56e911;104205;PAYLATER;KREDIVO
7a8ff3a5-0a02-46f7-b843-637a797ded87;439316;BALANCE;BALANCE
6db372eb-6628-40ed-bccd-6216b7637a3e;225660;GOPAY;GOPAY
2083b452-441d-4e3a-acc1-457b9dfe6e4f;150002;PAYLATER;JULO
1b328189-034a-43b7-ac96-0dd8bf0e3cd5;469362;BALANCE;BALANCE
0efcd61f-5698-48c3-9521-12f3d98abf90;165288;PAYLATER;KREDIVO
96d74773-459f-4cce-9b7f-1bd82defccdf;415623;BALANCE;BALANCE
68887305-335e-4c90-82e1-dc98e5e5b3d8;193247;VIRTUAL_ACCOUNT;BCA
fea9f58e-6220-4b4d-b588-03ad2ecb9520;367672;MANUAL_TRANSFER;MANDIRI
c2f531a5-5ccb-4ea0-87f4-8f8eb2bb997d;213603;VIRTUAL_ACCOUNT;BRI
6566d851-66f6-4338-b5d8-3584aed90a02;169601;MANUAL_TRANSFER;MANDIRI
174f9028-68ad-4d3e-a60d-97a527f92161;308837;MANUAL_TRANSFER;BRI
3b4133bd-7f7d-4703-baca-4979160fabe2;105131;MANUAL_TRANSFER;BNI
8f3a3c74-1465-4ca7-88a1-3b07378b2ad2;457047;MANUAL_TRANSFER;BNI
b957c5ae-0733-4ec7-8c4b-f40a404379ff;323947;MANUAL_TRANSFER;BRI
787b4c0d-340d-4ae4-a559-8d20ff4838d1;429175;PAYLATER;JULO
f28c4981-c5ea-433b-b294-82c2d1fdf1ec;102004;BALANCE;BALANCE
6f26dd3c-f9dc-4436-ac06-01d1187fde5d;374516;VIRTUAL_ACCOUNT;BNI
b1d00237-79dc-42db-b0b2-c4b213befc47;387470;MANUAL_TRANSFER;BRI
2c5b2721-dfb8-4248-8bdd-eb4bf05e020e;388312;VIRTUAL_ACCOUNT;MANDIRI
a8467913-ae93-499f-964b-15451e73230a;101644;MANUAL_TRANSFER;BCA
54ecbaed-6ede-4238-96b2-1c818c95e80d;288259;GOPAY;GOPAY
e4a4f6f1-753a-40d9-9955-c4970d9ad031;140366;PAYLATER;KREDIVO
f0994b0b-2740-49a5-9221-74bf081bd0d1;234997;BALANCE;BALANCE
99af6dad-90c8-4ef3-b426-5fde543da47b;218557;GOPAY;GOPAY
24498b78-8d4b-4297-9f14-4633f71e097f;430527;PAYLATER;JULO
c1ad5019-88c8-4b8a-a3e4-bfa51416f1dd;431849;BALANCE;BALANCE
34cec7ef-6712-48fc-a977-97e3a3aa7026;330489;PAYLATER;KREDIVO
ad377cf4-b530-4553-af96-24e88f577301;277979;BALANCE;BALANCE
cdc8a7e7-d6f0-4e7c-b5e2-915bd89fc8c2;204100;VIRTUAL_ACCOUNT;BCA
493e9110-7186-4cd8-b388-54d94043a4d4;390374;MANUAL_TRANSFER;MANDIRI
48b9e2bc-2e15-4152-aa47-9c5e5ab678bd;156751;VIRTUAL_ACCOUNT;BRI
66ce1fa7-d54f-4207-8ffd-95de78f0421a;271047;MANUAL_TRANSFER;MANDIRI
e853058e-23b0-4977-9745-e5fa0d0caff9;122099;MANUAL_TRANSFER;BRI
ef50132c-878c-4557-ab0d-1f2dab913da8;160020;MANUAL_TRANSFER;BNI
f2fd707b-178a-45f5-ab73-c5d617469b6b;256310;MANUAL_TRANSFER;BNI
28706d8e-0035-414f-bf4d-cee1f9540baa;115298;MANUAL_TRANSFER;BRI
4cfec6dc-e785-4ea7-b0a8-816c4dc8d155;236557;PAYLATER;JULO
8200691c-7675-466c-be63-3e3d8567defb;403004;BALANCE;BALANCE
7574b6df-a404-42de-880c-e80d89350256;399353;VIRTUAL_ACCOUNT;BNI
4c2d2f58-050b-491a-84a4-34c521fb9aeb;217915;MANUAL_TRANSFER;BRI
a86a2402-e15b-487f-b46b-52cb60af9129;226565;VIRTUAL_ACCOUNT;MANDIRI
a7fdd22e-c1d2-418f-88a3-941c7a647d17;469043;MANUAL_TRANSFER;BCA
2461dab2-14f8-4dba-9ca9-260eb8e49278;354048;GOPAY;GOPAY
299a27e3-dce1-46aa-b425-36a0abd3fd44;157685;PAYLATER;KREDIVO
32779eed-8934-4c4f-84b2-f414b3e4851f;408359;BALANCE;BALANCE
f2fc3cbd-4945-4864-bc0c-fd11d4a5fddf;157886;GOPAY;GOPAY
070e5e65-8fb6-4882-aeb1-c0fdc85274d9;289847;PAYLATER;JULO
229ec27c-7664-49be-b336-a69b0f16872b;129484;BALANCE;BALANCE
b607d59e-5109-443d-824b-fce86a8b90ab;318259;PAYLATER;KREDIVO
e2cec968-9fbf-4362-946e-bafd569f8675;310183;BALANCE;BALANCE
7f1eb2ad-dd2a-41ec-a90d-ca15dd50bf2f;410348;VIRTUAL_ACCOUNT;BCA
aae0a72d-1088-414f-bada-c6c0e9fbe3e5;184808;MANUAL_TRANSFER;MANDIRI
de36d4bf-850e-471b-989e-ec26e51dd55e;103729;VIRTUAL_ACCOUNT;BRI
6862a5ee-f48a-413e-a85d-9e4c8e3905e7;295318;MANUAL_TRANSFER;MANDIRI
80ef99c9-1385-4424-a1e4-1599f6aae4a3;496334;MANUAL_TRANSFER;BRI
5fe1d83c-9f35-432c-b77e-32c76e47ff06;421410;MANUAL_TRANSFER;BNI
e2f3918d-857f-4853-9d23-0eb3c2e4b0cd;374601;MANUAL_TRANSFER;BNI
aa340b85-de61-422e-9002-6c6288890da5;129085;MANUAL_TRANSFER;BRI
8ea0143c-9ba5-4d14-a864-6b16d98f7592;134026;PAYLATER;JULO
5fb271b4-bc17-4dd8-85cf-fb5c540ec7d4;245302;BALANCE;BALANCE
78c64fee-af0b-44e9-a8a9-c55c1e35f287;376022;VIRTUAL_ACCOUNT;BNI
271319b2-3741-4db0-a708-8ca54809a27c;292849;MANUAL_TRANSFER;BRI
a6811bcc-87da-4c99-842f-79e763ec791d;302940;VIRTUAL_ACCOUNT;MANDIRI
9e6fca40-ef1c-40b3-893b-435120d15db7;410277;MANUAL_TRANSFER;BCA
aa0f6afb-3d06-4645-a1d5-27edf740b026;147981;GOPAY;GOPAY
48434bef-bd1b-48d5-97af-70289c9ea51d;157522;PAYLATER;KREDIVO
4efa0579-dfe0-474d-ac6d-668610f5d73e;323982;BALANCE;BALANCE
2da1c034-91de-44f5-a0b5-40b214f070d9;277412;GOPAY;GOPAY
0ec12d43-c364-4583-a933-3d4fa8208699;278283;PAYLATER;JULO
39d75325-118e-4e5c-b0b7-6d708f412f4d;228623;BALANCE;BALANCE
7b98e185-859d-4741-b549-9377b95b6823;498663;PAYLATER;KREDIVO
c9fecfbb-75ff-448d-8058-c02cda7a4c6c;327702;BALANCE;BALANCE
f6fc8a87-5bc5-4e2c-9f3d-75149a4b6455;309121;VIRTUAL_ACCOUNT;BCA
52b9a9ad-0196-4aed-895e-04149710df41;384504;MANUAL_TRANSFER;MANDIRI
8e4d40e3-c965-461b-bfa2-f93442c2f42c;271770;VIRTUAL_ACCOUNT;BRI
33708b7f-21b7-4087-a981-3d8b095f58ce;255681;MANUAL_TRANSFER;MANDIRI
acd9a287-9c8e-41f9-b709-fad3497c46c4;370620;MANUAL_TRANSFER;BRI
09b3b90b-ccf8-4223-953c-16926825ae6d;184378;MANUAL_TRANSFER;BNI
8e281379-a6be-4979-871f-f5d65f8bc123;103440;MANUAL_TRANSFER;BNI
105d0ce5-30de-4765-9a26-1871f271c620;138639;MANUAL_TRANSFER;BRI
78a4489d-6607-45cc-9682-540b59f32c7b;208078;PAYLATER;JULO
2bfcaab2-033f-492e-b768-fb6cd594e989;154107;BALANCE;BALANCE
cfd658cf-5721-4e63-b514-74370862fa39;275463;VIRTUAL_ACCOUNT;BNI
f168c3e8-fee5-4097-b973-3570a66b4879;360676;MANUAL_TRANSFER;BRI
75d8e202-43f8-460e-b1db-781bb1b17b5e;132108;VIRTUAL_ACCOUNT;MANDIRI
6a20a4c2-9b38-4146-9564-d3703f167a2f;350670;MANUAL_TRANSFER;BCA
cd634ca6-9dba-4295-838e-4b0245c57aab;289653;GOPAY;GOPAY
f59fdf70-5d39-4430-b75b-2d0e9d692bfe;353339;PAYLATER;KREDIVO
f7da39e9-45f5-4a4f-a3fd-ecf3351d7dae;487898;BALANCE;BALANCE
0fd64a10-62b3-4118-ac61-00fb2a924d35;149201;GOPAY;GOPAY
b0244e63-b26f-4dfa-841f-eae878710cec;346614;PAYLATER;JULO
8da3057a-d2e5-441d-8b4c-c2d9c9c2b7fe;230671;BALANCE;BALANCE
6b471a47-4634-463f-b111-3f5276e88eaf;491312;PAYLATER;KREDIVO
